Seed,Correlation
1.0,0.257975003993437
2.0,0.22913747074869548
3.0,0.2509229651567002
4.0,0.21752809696131323
5.0,0.2246457650813813
6.0,0.24138840609177342
7.0,0.2778700848717604
8.0,0.22566149286876544
9.0,0.22348117944544169
10.0,0.19839591617595334
11.0,0.2486854243673394
12.0,0.22559143627512643
13.0,0.2643127931724882
14.0,0.2689101322709002
15.0,0.24616049069776336
16.0,0.26471888049045134
17.0,0.2555851699163753
18.0,0.27265817226498784
19.0,0.20568752947938607
20.0,0.22425877358905624
21.0,0.3126390693474636
22.0,0.2692994738573068
23.0,0.24807364474837773
24.0,0.22463272510914065
25.0,0.19984324676417028
26.0,0.2263205267381084
27.0,0.2751111383680643
28.0,0.20982956785614734
29.0,0.25119810984267876
30.0,0.1977718187743402
31.0,0.22041528024740661
32.0,0.21890741674043168
33.0,0.22193249924755384
34.0,0.23751259756024845
35.0,0.1939252877232841
36.0,0.2105960958445812
37.0,0.27413609886510637
38.0,0.2082804542513789
39.0,0.25940487408906976
40.0,0.21943241745244188
41.0,0.20264798516507276
42.0,0.2807119883310508
43.0,0.19123011863718992
44.0,0.23578399825204333
45.0,0.26699758592475964
46.0,0.2996138223143623
47.0,0.24267022904645086
48.0,0.22061899526925427
49.0,0.21572961079275235
50.0,0.21060541001582408
51.0,0.25478118179134895
52.0,0.20253050209669013
53.0,0.19224189195610006
54.0,0.24771122200378953
55.0,0.22963154398002827
56.0,0.23156276853878724
57.0,0.2562045875843837
58.0,0.22129690591112214
59.0,0.20552517234858242
60.0,0.22990867366506337
61.0,0.2804162153576675
62.0,0.24965817397641382
63.0,0.23498754189932555
64.0,0.22042881157470395
65.0,0.2441917923063674
66.0,0.26570037779804
67.0,0.18334840910344533
68.0,0.22629576474375002
69.0,0.18931157872409748
70.0,0.23939695915325881
71.0,0.217763521603099
72.0,0.21167690270884326
73.0,0.18840409746821013
74.0,0.34130477255486136
75.0,0.2428327820535637
76.0,0.27595208835383284
77.0,0.2125509714828133
78.0,0.2198522288239637
79.0,0.18690990898483317
80.0,0.1906429457362287
81.0,0.18713073244563225
82.0,0.20043838765679028
83.0,0.23040865889520337
84.0,0.22196873427899036
85.0,0.21566948713058898
86.0,0.22479867266961404
87.0,0.17883580927923104
88.0,0.1931142153469806
89.0,0.23041552814624144
90.0,0.20439081947346016
91.0,0.21771106535285387
92.0,0.22291935411383715
93.0,0.2053481228683708
94.0,0.21168665472695794
95.0,0.2084019193630919
96.0,0.23260080762297733
97.0,0.23170177243124906
98.0,0.19582571833363704
99.0,0.21055386293791173
100.0,0.22613689267468273
101.0,0.27663239608313156
102.0,0.2723507657719683
103.0,0.2368366920271155
104.0,0.21602469535465216
105.0,0.22465108087890798
106.0,0.23668639501259858
107.0,0.21644497040067423
108.0,0.25615737216986395
109.0,0.22553748753407085
110.0,0.17075628497678028
111.0,0.2478150787407686
112.0,0.2329588019357349
113.0,0.29619252457685447
114.0,0.2674499348149
115.0,0.19722961889032997
116.0,0.23901198244604194
117.0,0.22724156802483417
118.0,0.2071199013765846
119.0,0.2475982561268576
120.0,0.17012578556865332
121.0,0.24024245465650573
122.0,0.22601063750691258
123.0,0.2509493239273765
124.0,0.24295516489622984
125.0,0.25979688888238184
126.0,0.2554712782782827
127.0,0.24364946876370866
128.0,0.2159145025021011
129.0,0.2300793904767062
130.0,0.19426822125415447
131.0,0.1872526704258445
132.0,0.2573019085508039
133.0,0.24674962056224461
134.0,0.23679373642788312
135.0,0.2883670040107252
136.0,0.22064104396232057
137.0,0.18405260441639557
138.0,0.244850208254623
139.0,0.2075597130223536
140.0,0.24294907095087045
141.0,0.21172572710408727
142.0,0.22066163969339464
143.0,0.23239430029229116
144.0,0.2194902478386374
145.0,0.21053850287003706
146.0,0.19808812148572774
147.0,0.25590758332371505
148.0,0.237261726487621
149.0,0.18619028615138505
150.0,0.21055781200402302
151.0,0.24014969682227608
152.0,0.2441153594347245
153.0,0.20975236418062454
154.0,0.2231967583791786
155.0,0.22898609912439066
156.0,0.21656898586707887
157.0,0.23966868793666585
158.0,0.22024980788291923
159.0,0.1879308573074049
160.0,0.22805285624962524
161.0,0.20426837319135893
162.0,0.2516262142139344
163.0,0.23790351242608987
164.0,0.19214134226768376
165.0,0.23749629007834594
166.0,0.2614280633653742
167.0,0.18688149172296273
168.0,0.24267533795847496
169.0,0.2714471552574484
170.0,0.3167147033077823
171.0,0.22867980597059345
172.0,0.2570799318754838
173.0,0.25270072554214806
174.0,0.23145175904596457
175.0,0.23453110377057673
176.0,0.20096468000610934
177.0,0.2265827993934345
178.0,0.21455951535507206
179.0,0.22344626148797733
180.0,0.19195362550987877
181.0,0.19647504433646304
182.0,0.22890987317677933
183.0,0.20495093126306083
184.0,0.22725097484362614
185.0,0.21897556411422062
186.0,0.1951177414957386
187.0,0.23257248543505948
188.0,0.2281468897552761
189.0,0.20176297883659203
190.0,0.19664910851971767
191.0,0.20388323371641612
192.0,0.18024233427089406
193.0,0.2363244010326489
194.0,0.25467557450306993
195.0,0.22408434879846045
196.0,0.2538094021512598
197.0,0.1735145547794274
198.0,0.21116499530944638
199.0,0.32355114338441293
200.0,0.2282436573867669
201.0,0.30583920399854286
202.0,0.18228889631979658
203.0,0.28683841043464303
204.0,0.22782978149346214
205.0,0.28188879847557513
206.0,0.20633723452871267
207.0,0.20921894778229705
208.0,0.24376532258111347
209.0,0.2637287500196506
210.0,0.2385414159870376
211.0,0.2847289140629658
212.0,0.19546331816248733
213.0,0.2995886136552977
214.0,0.20132823701709182
215.0,0.21227368553432507
216.0,0.2594844863072085
217.0,0.20384815440289275
218.0,0.20938393824632953
219.0,0.2418730783444928
220.0,0.2614779988101871
221.0,0.24110022371283354
222.0,0.23254164694851462
223.0,0.21501177676267363
224.0,0.28502725459298633
225.0,0.19394790406627882
226.0,0.21934428993695987
227.0,0.29978015082206233
228.0,0.19286155798405047
229.0,0.27235227208479046
230.0,0.20057183414550517
231.0,0.2341754127509869
232.0,0.1957572943989059
233.0,0.18769359782659994
234.0,0.26609231270338785
235.0,0.1861581910976782
236.0,0.23526487676118896
237.0,0.23174994114202957
238.0,0.26735769264950837
239.0,0.18344482863850245
240.0,0.22530334173609792
241.0,0.1984309787600543
242.0,0.2324247263909066
243.0,0.2330186061735627
244.0,0.21561441386292154
245.0,0.2713947863008833
246.0,0.2522378584425368
247.0,0.27103073935952865
248.0,0.18320250736884822
249.0,0.34049929876187757
250.0,0.30079661555144993
251.0,0.1884649086342273
252.0,0.2313462602239767
253.0,0.19734775236934923
254.0,0.26078027757434485
255.0,0.25626951649445623
256.0,0.1823764984212622
257.0,0.2561436565063095
258.0,0.21439632182999774
259.0,0.2511051595808649
260.0,0.23629356057245163
261.0,0.22918367260408612
262.0,0.23739231787181592
263.0,0.22704122847163175
264.0,0.208640428589474
265.0,0.19373928501998977
266.0,0.28511877225283616
267.0,0.24248862580869146
268.0,0.19847173244645167
269.0,0.21059072008268795
270.0,0.20258758903217988
271.0,0.22400131434978277
272.0,0.23522468109998723
273.0,0.28095514763231794
274.0,0.2630937214963686
275.0,0.2433032891144293
276.0,0.1924766267297991
277.0,0.2224788181955821
278.0,0.24743698655035729
279.0,0.19940380088036513
280.0,0.24034553537375447
281.0,0.1950010768122143
282.0,0.23937781758578985
283.0,0.1947009569462472
284.0,0.18491171529817726
285.0,0.1986225602472231
286.0,0.22745410403801525
287.0,0.18926098231701663
288.0,0.22742863201096256
289.0,0.19080191845871605
290.0,0.1871475662537737
291.0,0.23436694232196642
292.0,0.24794219585028268
293.0,0.1895376215046632
294.0,0.20544664235151183
295.0,0.16664987058752004
296.0,0.22728549641712772
297.0,0.3047882456734851
298.0,0.26872584380723713
299.0,0.303789855399474
300.0,0.2643719349630327
301.0,0.256225856728364
302.0,0.23708661269594272
303.0,0.2576669646371632
304.0,0.21981702130551933
305.0,0.27483292921450037
306.0,0.19374850652635378
307.0,0.22586021206051768
308.0,0.24040762117934225
309.0,0.23957307097678437
310.0,0.1915624330803293
311.0,0.30756574270711423
312.0,0.22233402798929552
313.0,0.20671369690339708
314.0,0.23042709857332497
315.0,0.20749544639868173
316.0,0.18920067205581748
317.0,0.23015457925937546
318.0,0.26639741195916644
319.0,0.19999439357756021
320.0,0.214547253306568
321.0,0.22559806954068412
322.0,0.2325215416650727
323.0,0.1924065637695062
324.0,0.24625766562194693
325.0,0.20198453753189874
326.0,0.20560686108132803
327.0,0.28233156867570064
328.0,0.19175105002553633
329.0,0.22414916808961358
330.0,0.21467288030460382
331.0,0.20608841746597983
332.0,0.2419204915239501
333.0,0.2318534372345555
334.0,0.2267788707050247
335.0,0.2806906805340094
336.0,0.22036181640684496
337.0,0.2542302219978253
338.0,0.23953538387354867
339.0,0.21908382734243273
340.0,0.2334130797571706
341.0,0.24426203663023052
342.0,0.27216970959551495
343.0,0.23000282402233113
344.0,0.21389108740767396
345.0,0.24596312965795203
346.0,0.23912707654334822
347.0,0.203226552154653
348.0,0.2026317027013361
349.0,0.1930495921552935
350.0,0.2464848123814993
351.0,0.20840389252459082
352.0,0.18778536972444893
353.0,0.22866925253257983
354.0,0.18015659532918576
355.0,0.2057883601935479
356.0,0.16909118528249903
357.0,0.24887011559560063
358.0,0.2182202847244616
359.0,0.19978400786169817
360.0,0.2335324217416876
361.0,0.22684145582230347
362.0,0.20719971321028277
363.0,0.17366222628926803
364.0,0.25352172418331825
365.0,0.22224150496479575
366.0,0.2017291829318388
367.0,0.21514764300250203
368.0,0.21005006331866033
369.0,0.23094944738556586
370.0,0.23124928501736394
371.0,0.2267858642252081
372.0,0.2356677962847104
373.0,0.24302926095848448
374.0,0.2510306911070211
375.0,0.21579498018845417
376.0,0.23193090881067613
377.0,0.2414861663075012
378.0,0.21554441714539072
379.0,0.2839522261113709
380.0,0.23438683716707637
381.0,0.17651020836767017
382.0,0.19075784511520347
383.0,0.299918904750318
384.0,0.22583970456045452
385.0,0.21632836311379922
386.0,0.23946189059896958
387.0,0.19410552631127298
388.0,0.2104837005322871
389.0,0.24679973153147378
390.0,0.2417358605526028
391.0,0.19500382445477976
392.0,0.21435109103587632
393.0,0.23036361439352873
394.0,0.19615585176301742
395.0,0.2678505657926547
396.0,0.27026330771754536
397.0,0.17602293812243444
398.0,0.21288330798949742
399.0,0.20496058067213702
400.0,0.18566872813145277
401.0,0.174631357527361
402.0,0.2157274262051415
403.0,0.2443147206395413
404.0,0.20658476383073848
405.0,0.2578444750929603
406.0,0.3050858155935056
407.0,0.2704825004735858
408.0,0.2087518594174237
409.0,0.24987017852866447
410.0,0.21711535044169356
411.0,0.21486209427957428
412.0,0.2344530779483294
413.0,0.20126975286515747
414.0,0.256915234363703
415.0,0.17824287297801147
416.0,0.23713542650491254
417.0,0.183757719558082
418.0,0.2052555252229603
419.0,0.22926533755684378
420.0,0.22022234129204135
421.0,0.1779084517493876
422.0,0.22903673031842603
423.0,0.26462357391676666
424.0,0.2610295716895778
425.0,0.2354330773203795
426.0,0.2642280418440421
427.0,0.20615969304234552
428.0,0.2274180334712435
429.0,0.2048502230970017
430.0,0.2211606909840953
431.0,0.18137545455983733
432.0,0.21394981568140417
433.0,0.22006909238802583
434.0,0.19775368806955312
435.0,0.24863337958869822
436.0,0.21782870903682913
437.0,0.19950990660308734
438.0,0.22087852400727834
439.0,0.22900228978634055
440.0,0.21471963822394444
441.0,0.22783210228497694
442.0,0.2641834537559399
443.0,0.26555449972256306
444.0,0.25875927388672204
445.0,0.27375724462511053
446.0,0.21209643536959294
447.0,0.26061067182837583
448.0,0.28230041352144486
449.0,0.2198868376574835
450.0,0.20947111369400784
451.0,0.23651894678976162
452.0,0.29144123331975325
453.0,0.2566573643257828
454.0,0.23748626065730633
455.0,0.1876744683212217
456.0,0.19313304534219458
457.0,0.24568278304669317
458.0,0.20945341345387605
459.0,0.1889497770423595
460.0,0.198729935579334
461.0,0.2165556993969815
462.0,0.22742708313746782
463.0,0.2692937114794216
464.0,0.22038323256872017
465.0,0.1854220044358987
466.0,0.254137342928457
467.0,0.24781738785834098
468.0,0.2792487764461577
469.0,0.20358660790084804
470.0,0.23186715587276083
471.0,0.21380054192630335
472.0,0.20704707317877202
473.0,0.18532891136123292
474.0,0.24733588320006128
475.0,0.18364828890320464
476.0,0.2709006506054705
477.0,0.21633309585658747
478.0,0.22297868462239726
479.0,0.2683082099686121
480.0,0.2056834463185231
481.0,0.23423411640800562
482.0,0.25116764375083384
483.0,0.23268614958436007
484.0,0.17883553886772588
485.0,0.19736532025537454
486.0,0.21808563308172677
487.0,0.24434872374014502
488.0,0.1933487570265005
489.0,0.19829622670461997
490.0,0.28870182383291965
491.0,0.26692680417427944
492.0,0.3050354357820923
493.0,0.23513829413955573
494.0,0.16270781984355645
495.0,0.21674926111424808
496.0,0.21001890056766565
497.0,0.2273841765457302
498.0,0.21409026411593438
499.0,0.22093836091244629
500.0,0.6265962393414344
501.0,0.2074773974846645
502.0,0.22330598536564372
503.0,0.21611521497935604
504.0,0.21181133503369318
505.0,0.2187738059188482
506.0,0.20936054246609687
507.0,0.1912253900875539
508.0,0.2244470893644534
509.0,0.16727291203744513
510.0,0.24322159337160823
511.0,0.22051203879458992
512.0,0.21731215833390574
513.0,0.22090048136210608
514.0,0.2955293832574095
515.0,0.2233475985054927
516.0,0.19928969807169633
517.0,0.2111954122680385
518.0,0.2116141036606762
519.0,0.23683523986819346
520.0,0.20338003124767212
521.0,0.2425682835596103
522.0,0.25360569161613966
523.0,0.2537716845173892
524.0,0.2234241640990077
525.0,0.24044418455724306
526.0,0.1999199740036355
527.0,0.20865322032651706
528.0,0.24633880966892296
529.0,0.20028328048654787
530.0,0.18157788415004275
531.0,0.23574671246970144
532.0,0.21644515207023993
533.0,0.19519684257667208
534.0,0.19752106779776765
535.0,0.22839103603818092
536.0,0.21224323758634078
537.0,0.21478162061329165
538.0,0.22313071745310334
539.0,0.23005895853850516
540.0,0.23566943804888238
541.0,0.19853074974164459
542.0,0.3232612462179365
543.0,0.2837504857883473
544.0,0.2477652800383518
545.0,0.2949725055503804
546.0,0.19933844080625385
547.0,0.23426028482152692
548.0,0.22488602563108223
549.0,0.19517434819840845
550.0,0.24723725200419314
551.0,0.2214400795514224
552.0,0.2651951451836011
553.0,0.3200965729133432
554.0,0.18691213130934883
555.0,0.19253352752597633
556.0,0.19667512120343605
557.0,0.24725225227622386
558.0,0.2634713576655997
559.0,0.22037584534786844
560.0,0.21542266306017518
561.0,0.22330102037605398
562.0,0.18976661491354882
563.0,0.19679387260025827
564.0,0.1894179185289508
565.0,0.20997591461816933
566.0,0.24105550071434387
567.0,0.24396628023820066
568.0,0.21024223020352328
569.0,0.2727972106026868
570.0,0.22138832996942945
571.0,0.2662726212285432
572.0,0.18600409993843908
573.0,0.23415403918446814
574.0,0.17807971930135413
575.0,0.2777837150389706
576.0,0.2292761286638643
577.0,0.25999730386795594
578.0,0.21130448661062243
579.0,0.19680290606556727
580.0,0.19935175307047479
581.0,0.2632546193381955
582.0,0.28831545166535794
583.0,0.20999273268251678
584.0,0.18723396645535553
585.0,0.20831324172571336
586.0,0.20460179711876542
587.0,0.2543698339133328
588.0,0.2329136385444146
589.0,0.2622981589371788
590.0,0.18720365641210607
591.0,0.2101095173345036
592.0,0.2087486465891881
593.0,0.337594637509413
594.0,0.26239930566708686
595.0,0.19641630952732406
596.0,0.24967456489227513
597.0,0.21463697712662644
598.0,0.245447655030837
599.0,0.1836585434320388
600.0,0.1772445502275476
601.0,0.23448542524905042
602.0,0.2636315237725115
603.0,0.22062469596643625
604.0,0.24802031314676867
605.0,0.23668303870752436
606.0,0.24375274283509896
607.0,0.3019177046364506
608.0,0.26486309755585297
609.0,0.19659644385249045
610.0,0.19784152835979296
611.0,0.19265287352883748
612.0,0.207405444570304
613.0,0.20915442077434968
614.0,0.2297035165011951
615.0,0.24493288816491018
616.0,0.20455267817382194
617.0,0.2306937394089659
618.0,0.20998883520344636
619.0,0.23360687613717604
620.0,0.23844746342634754
621.0,0.23598781042170264
622.0,0.23671980913152632
623.0,0.26436122037064713
624.0,0.24287743108965196
625.0,0.20264795922588996
626.0,0.2589422880488228
627.0,0.2683436206972833
628.0,0.2195747405469957
629.0,0.2974881527423182
630.0,0.19378291564657357
631.0,0.21545832741528415
632.0,0.23739621806944916
633.0,0.23162681097204163
634.0,0.25909332375336647
635.0,0.21178514714403734
636.0,0.17829442045046054
637.0,0.18185188336213323
638.0,0.18936653667353387
639.0,0.20321353898454797
640.0,0.23664692483340818
641.0,0.23141721604263277
642.0,0.20895861254261014
643.0,0.268338867496527
644.0,0.21845184523461883
645.0,0.2641022847313503
646.0,0.1998948354981965
647.0,0.2772263816368863
648.0,0.27429583865945467
649.0,0.2597411772382898
650.0,0.21150416490009974
651.0,0.236460714745669
652.0,0.21994838472068626
653.0,0.19124728052346415
654.0,0.19861766765348712
655.0,0.19779162998443148
656.0,0.22363212763561546
657.0,0.2283232083290511
658.0,0.21068964315528782
659.0,0.25285332468068167
660.0,0.22171182377668106
661.0,0.23970199329449002
662.0,0.21508185425465748
663.0,0.2549240027005909
664.0,0.21747773972278334
665.0,0.20902147951399583
666.0,0.2682642784050866
667.0,0.269065330799039
668.0,0.21301029736840404
669.0,0.22458482531449686
670.0,0.18494049920417435
671.0,0.22551689002328848
672.0,0.2231686311593029
673.0,0.29942994335149853
674.0,0.21918307707987117
675.0,0.21913174248139744
676.0,0.22406959595831516
677.0,0.23935308582248493
678.0,0.253854479723417
679.0,0.21023243581177403
680.0,0.2512569599464886
681.0,0.2319945135043663
682.0,0.19643901792913468
683.0,0.20928915983564708
684.0,0.23134396211501232
685.0,0.3023428177500576
686.0,0.3134612359304391
687.0,0.23135394306629417
688.0,0.21114407644062766
689.0,0.22795131293228899
690.0,0.20178325868688932
691.0,0.253598231452319
692.0,0.20354154385996887
693.0,0.2408823373056926
694.0,0.2195022222429045
695.0,0.20104547698815892
696.0,0.22102803500884152
697.0,0.19274917983421624
698.0,0.30475045914045906
699.0,0.27308054476831317
700.0,0.20013725157388806
701.0,0.20402028373290687
702.0,0.2733188984532127
703.0,0.1873846665567865
704.0,0.2334996565040846
705.0,0.25745197166831185
706.0,0.2041668542382783
707.0,0.25202323406294713
708.0,0.21484207930363072
709.0,0.2093647430192803
710.0,0.24496772565154207
711.0,0.23543095661161678
712.0,0.2750544893311761
713.0,0.21040286830506602
714.0,0.2565723067036305
715.0,0.2451517629516894
716.0,0.20754938265853468
717.0,0.26883349701456283
718.0,0.21919841495078407
719.0,0.22739248765090056
720.0,0.22937867211499094
721.0,0.20581952440241352
722.0,0.24173441803988466
723.0,0.20259423171723953
724.0,0.2806739356478403
725.0,0.1815873201465784
726.0,0.20524251178808617
727.0,0.21742838956781096
728.0,0.15844599506892357
729.0,0.20817713375905483
730.0,0.21327960151271116
731.0,0.20699624210790915
732.0,0.2011461729280166
733.0,0.2332375167875699
734.0,0.1742839633212948
735.0,0.22191899111159208
736.0,0.21586914241022606
737.0,0.1973062622157126
738.0,0.21389588139968693
739.0,0.22682997733115753
740.0,0.23131742832665533
741.0,0.20553251982354434
742.0,0.22709500417636355
743.0,0.20607677340816058
744.0,0.20588139511855724
745.0,0.23006979277841635
746.0,0.17632088018419306
747.0,0.252648219959134
748.0,0.26705029271614583
749.0,0.21747533594825066
750.0,0.22835704167932
751.0,0.24812814481855178
752.0,0.29316675868109565
753.0,0.2168903501484311
754.0,0.25250967168859745
755.0,0.23941774472388602
756.0,0.27469576880676
757.0,0.2469367088373717
758.0,0.21167987220810228
759.0,0.30442942522912025
760.0,0.2155996218326857
761.0,0.18190295149327998
762.0,0.2646978189969158
763.0,0.19825448132121543
764.0,0.22963870455430208
765.0,0.2043151811184944
766.0,0.2650241735951694
767.0,0.25687631529506777
768.0,0.23306705069209507
769.0,0.22794853718105273
770.0,0.22245824423646637
771.0,0.23453142581732644
772.0,0.2255303288364226
773.0,0.19969634942058698
774.0,0.2056907610413739
775.0,0.25324860140068894
776.0,0.17792553985347043
777.0,0.26204406808728115
778.0,0.22854502829996667
779.0,0.22733740168536556
780.0,0.23114607014034336
781.0,0.25953730141077735
782.0,0.24076366434412394
783.0,0.19781321664607054
784.0,0.23680230879308858
785.0,0.25853942008340397
786.0,0.231832259473209
787.0,0.21022666599815434
788.0,0.25365219832899566
789.0,0.2561449117862186
790.0,0.23696450004602004
791.0,0.24769205719610218
792.0,0.18242472952780692
793.0,0.20937088169798768
794.0,0.19089939412823162
795.0,0.20216043665299036
796.0,0.21126988736168223
797.0,0.21989315501907775
798.0,0.1645589085374351
799.0,0.24061130316936583
800.0,0.1783299975776838
801.0,0.1905400521354961
802.0,0.17771065695656157
803.0,0.22170464147007277
804.0,0.2536072643788328
805.0,0.20026913765966423
806.0,0.2118122529722611
807.0,0.21842349118596932
808.0,0.19768111784642162
809.0,0.23535995976558327
810.0,0.20327021469141698
811.0,0.23185736401728843
812.0,0.24321661759439686
813.0,0.24320636297456197
814.0,0.2409820182461994
815.0,0.3190389976634124
816.0,0.21712387499211355
817.0,0.24882566547526486
818.0,0.22621813678685918
819.0,0.20735729041164683
820.0,0.20934279783715629
821.0,0.23543920844950134
822.0,0.25247580269491143
823.0,0.18835634568564885
824.0,0.23542351609593234
825.0,0.26595355170293966
826.0,0.2803395110830966
827.0,0.24274094843995345
828.0,0.26947488801877656
829.0,0.21823005793723635
830.0,0.19983089828114325
831.0,0.2557990409183133
832.0,0.30828454838808894
833.0,0.23028157877663372
834.0,0.2223996082009197
835.0,0.22660829183242737
836.0,0.21406790104211762
837.0,0.2591691872982952
838.0,0.253526872498954
839.0,0.1898386879527563
840.0,0.22975724359637834
841.0,0.17626761319955603
842.0,0.3139569529485753
843.0,0.20591014107386515
844.0,0.16553417625993758
845.0,0.27152457739318786
846.0,0.20590757821492187
847.0,0.20546755362035027
848.0,0.24279417928732772
849.0,0.22514029568927435
850.0,0.24121663058946025
851.0,0.17965681688264906
852.0,0.22755415764214576
853.0,0.20255982170056636
854.0,0.21874261057739453
855.0,0.2372570947948065
856.0,0.22433642617167687
857.0,0.20918146096124018
858.0,0.1942054369982043
859.0,0.19554355073629576
860.0,0.24689164092515578
861.0,0.2590640464180279
862.0,0.2517784538185097
863.0,0.22896000183139592
864.0,0.19917836644253245
865.0,0.22914152738359425
866.0,0.2059255117197055
867.0,0.2606959329377166
868.0,0.2542223210492032
869.0,0.2562979979444812
870.0,0.2411206757855284
871.0,0.2400569204521293
872.0,0.22085809242965027
873.0,0.2176712671369959
874.0,0.23654055351419823
875.0,0.2158590246326714
876.0,0.2501157568587241
877.0,0.25319846035637955
878.0,0.21123868850648564
879.0,0.2026611747502485
880.0,0.21353709440223248
881.0,0.2236584102678953
882.0,0.19493137552857986
883.0,0.21130360219256158
884.0,0.18935854408817396
885.0,0.2114832696796627
886.0,0.22258287026671808
887.0,0.22523451109602732
888.0,0.2564946260264164
889.0,0.28124373580625556
890.0,0.2566529925957454
891.0,0.22729468602124311
892.0,0.24064030383969356
893.0,0.2745920717539781
894.0,0.20286172164557037
895.0,0.2812625602467939
896.0,0.19083254649283166
897.0,0.22680157066252338
898.0,0.2474120003840502
899.0,0.20236199433903673
900.0,0.2268572435843937
901.0,0.20558812998223192
902.0,0.19853935487293042
903.0,0.226125118936632
904.0,0.2672642469863067
905.0,0.2144861617340908
906.0,0.20250952533043245
907.0,0.1947325886310017
908.0,0.28395119395907076
909.0,0.24431136055490432
910.0,0.18717274936171213
911.0,0.20188527123807773
912.0,0.20095346095886102
913.0,0.24086610698138913
914.0,0.19239292660301321
915.0,0.2412635761260124
916.0,0.271223622723558
917.0,0.2776953483975019
918.0,0.2007863370299356
919.0,0.22149593197665118
920.0,0.230852003342158
921.0,0.23313046166766993
922.0,0.23026674736358976
923.0,0.23872220395315225
924.0,0.24185045159713087
925.0,0.2281957929261096
926.0,0.27713667972977296
927.0,0.1767981467316422
928.0,0.25429919407379464
929.0,0.2603055449009264
930.0,0.2678169072814458
931.0,0.21347561914557178
932.0,0.21089855905535826
933.0,0.17412539844759956
934.0,0.2264863780577643
935.0,0.24821990328633842
936.0,0.23120977858622277
937.0,0.20303723810026986
938.0,0.20576952127799608
939.0,0.29011308110714307
940.0,0.24727967946490872
941.0,0.23946026825011402
942.0,0.23517805361026808
943.0,0.18122747764558977
944.0,0.22682147445848655
945.0,0.30166499350294745
946.0,0.20666137235449988
947.0,0.2187767280617661
948.0,0.2582393070476962
949.0,0.2588062163386813
950.0,0.2726430467238621
951.0,0.2067186846096077
952.0,0.2638328606986828
953.0,0.19646322287972956
954.0,0.24854753096026874
955.0,0.24714244947846659
956.0,0.19972918086352404
957.0,0.22408652511014773
958.0,0.19139697389457433
959.0,0.1928826592988225
960.0,0.24663752809667033
961.0,0.1888122308065058
962.0,0.19094231762836714
963.0,0.22441266335484755
964.0,0.21300881969123342
965.0,0.2433127991157174
966.0,0.23025546957645945
967.0,0.1739438012124727
968.0,0.28160285634603294
969.0,0.2426769406452242
970.0,0.20167816363554783
971.0,0.20851087471746252
972.0,0.19837674532015673
973.0,0.1904122051595964
974.0,0.21272791027980156
975.0,0.2563315346057447
976.0,0.20462996397550798
977.0,0.1895895928924012
978.0,0.25834537642071165
979.0,0.22683367060137594
980.0,0.21677548162843024
981.0,0.245073801131026
982.0,0.2152496038983687
983.0,0.24930163012409914
984.0,0.1919795850225931
985.0,0.26656524107345475
986.0,0.28460789905151
987.0,0.22718057493928082
988.0,0.1846106287136395
989.0,0.2148257491020777
990.0,0.22120878826874332
991.0,0.21224303330031474
992.0,0.23371967619144948
993.0,0.25553394286771486
994.0,0.207165894901856
995.0,0.2603547657447268
996.0,0.19622966143389756
997.0,0.28726123661755903
998.0,0.30120315651539664
999.0,0.21072289809459507
1000.0,0.2046571367261769
